target cue frequency
"Arm	strecken	2"
"Arm	stark	2"
"Arm	Elle	2"
"Arm	gebrochen	1"
"Arm	bewegen	1"
"Arm	T-Shirt	1"
"Arm	Sport	1"
"Arm	Gliedmaßen	1"
"Arm	arm	1"
"Arm	lang	1"
"Arm	Bruch	1"
"Arm	Kind	1"
"Arm	Handball	1"
"Arm	nützlich	1"
"Arm	anwinkeln	1"
"Arm	Armbinde	1"
"Arm	Gips	1"
"Arm	Armleuchter	1"
"Artischocke	Gemüse	24"
"Artischocke	grün	18"
"Artischocke	Pizza	17"
"Artischocke	Frankreich	6"
"Artischocke	Herz	4"
"Artischocke	ekelig	4"
"Artischocke	essen	3"
"Artischocke	kochen	2"
"Artischocke	Distel	2"
"Artischocke	igitt	1"
"Artischocke	Saft	1"
"Artischocke	Feinschmecker	1"
"Artischocke	Dose	1"
"Artischocke	Essig	1"
"Artischocke	gesund	1"
"Artischocke	Dip	1"
"Artischocke	säürlich	1"
"Artischocke	mediterran	1"
"Artischocke	Essen	1"
"Artischocke	Zitrone	1"
"Artischocke	lecker	1"
"Artischocke	Italien	1"
"Aschenbecher	Zigarette	47"
"Aschenbecher	rauchen	30"
"Aschenbecher	Asche	3"
"Aschenbecher	Raucher	3"
"Aschenbecher	Gestank	3"
"Aschenbecher	stinken	2"
"Aschenbecher	Kippe	2"
"Aschenbecher	voll	2"
"Aschenbecher	Qualm	1"
"Aschenbecher	Hesse	1"
"Aschenbecher	Glas	1"
"Aschenbecher	Party	1"
"Aschenbecher	schmutzig	1"
"Athlet	Sport	28"
"Athlet	sportlich	13"
"Athlet	Sportler	11"
"Athlet	Olympiade	6"
"Athlet	Muskel	6"
"Athlet	Olympia	6"
"Athlet	laufen	4"
"Athlet	schnell	3"
"Athlet	Marathon	2"
"Athlet	rennen	2"
"Athlet	kräftig	2"
"Athlet	Sixpack	1"
"Athlet	durchtrainiert	1"
"Athlet	Muskulatur	1"
"Athlet	Arena	1"
"Athlet	Weitsprung	1"
"Athlet	neidisch	1"
"Athlet	Leistungssportler	1"
"Athlet	Körper	1"
"Athlet	Grieche	1"
"Athlet	Jogger	1"
"Athlet	muskulös	1"
"Aubergine	lila	28"
"Aubergine	Gemüse	18"
"Aubergine	ekelig	3"
"Aubergine	Obst	3"
"Aubergine	Antipasti	2"
"Aubergine	schwarz	2"
"Aubergine	griechisch	2"
"Aubergine	Auflauf	2"
"Aubergine	kochen	2"
"Aubergine	Form	2"
"Aubergine	violett	2"
"Aubergine	Frucht	2"
"Aubergine	Zucchini	2"
"Aubergine	Ratatouille	1"
"Aubergine	schwarz-lila	1"
"Aubergine	Vater	1"
"Aubergine	Vollkornbrot	1"
"Aubergine	Garten	1"
"Aubergine	Frankreich	1"
"Aubergine	Zustand	1"
"Aubergine	grün	1"
"Aubergine	Hackfleisch	1"
"Aubergine	komisch	1"
"Aubergine	Braten	1"
"Aubergine	oval	1"
"Aubergine	lecker	1"
"Aubergine	Grieche	1"
"Aubergine	Italien	1"
"Aubergine	dunkel	1"
"Aubergine	essen	1"
"Aubergine	Pizza	1"
"Aubergine	gebraten	1"
"Aubergine	LTU	1"
"Aubergine	Vera	1"
"Aubergine	rund	1"
"Aubergine	Essen	1"
"Aubergine	zubereiten	1"
"Aubergine	rot	1"
"Aubergine	Pflanze	1"
"Aubergine	blau	1"
"Auge	sehen	36"
"Auge	blau	9"
"Auge	Wimper	8"
"Auge	Brille	8"
"Auge	Iris	7"
"Auge	Pupille	5"
"Auge	Kontaktlinse	3"
"Auge	Linse	3"
"Auge	Farbe	2"
"Auge	Nase	2"
"Auge	schminken	1"
"Auge	blinzeln	1"
"Auge	Organ	1"
"Auge	Lid	1"
"Auge	Augenbraue	1"
"Auge	schön	1"
"Auge	braun	1"
"Auge	Ohr	1"
"Auge	rund	1"
"Auge	groß	1"
"Auge	oval	1"
"Auge	Licht	1"
"Auge	Schönheit	1"
"Auge	Arzt	1"
"Auge	geschwungen	1"
"Auge	Gesicht	1"
"Auge	Sehorgan	1"
"Avocado	grün	19"
"Avocado	Kern	12"
"Avocado	Obst	8"
"Avocado	Frucht	8"
"Avocado	Gemüse	7"
"Avocado	Creme	5"
"Avocado	weich	3"
"Avocado	Süden	2"
"Avocado	Mexiko	2"
"Avocado	kochen	2"
"Avocado	Guacamole	2"
"Avocado	Kuba	1"
"Avocado	Vitamin	1"
"Avocado	Südsee	1"
"Avocado	igitt	1"
"Avocado	Salat	1"
"Avocado	Spargel	1"
"Avocado	Winter	1"
"Avocado	schmierig	1"
"Avocado	Krabben	1"
"Avocado	fett	1"
"Avocado	lecker	1"
"Avocado	braten	1"
"Avocado	Messer	1"
"Avocado	Öl	1"
"Avocado	Geschäft	1"
"Avocado	Auflauf	1"
"Avocado	Picknick	1"
"Avocado	Mus	1"
"Avocado	süß	1"
"Avocado	ekelig	1"
"Avocado	Essen	1"
"Avocado	fremdländisch	1"
"Avocado	Avocadocreme	1"
"Avocado	Israel	1"
"Axt	Holz	36"
"Axt	Baum	17"
"Axt	Beil	9"
"Axt	Wald	8"
"Axt	schlagen	3"
"Axt	scharf	3"
"Axt	Tod	3"
"Axt	fällen	2"
"Axt	Blut	2"
"Axt	Holzfäller	2"
"Axt	gefährlich	2"
"Axt	Mord	2"
"Axt	Massenmörder	1"
"Axt	Bau	1"
"Axt	Bauen	1"
"Axt	Schneide	1"
"Axt	Hammer	1"
"Axt	tot	1"
"Axt	Säge	1"
"Axt	hacken	1"
"Axt	groß	1"
"Axt	Baumfäller	1"
"Axt	kleinschlagen	1"
"BH	Frau	24"
"BH	Brust	16"
"BH	Unterwäsche	12"
"BH	Busen	9"
"BH	Slip	5"
"BH	Körbchengröße	4"
"BH	Dessous	3"
"BH	lästig	2"
"BH	Spitze	2"
"BH	Wäsche	2"
"BH	elastisch	1"
"BH	Hose	1"
"BH	wow	1"
"BH	Träger	1"
"BH	halten	1"
"BH	nett	1"
"BH	Körbchen	1"
"BH	Hängebrust	1"
"BH	Oberweite	1"
"BH	Top	1"
"BH	kneifen	1"
"BH	öffnen	1"
"BH	Feminismus	1"
"BH	Push-Up	1"
"BH	schwer	1"
"BH	Größe	1"
"BH	Mädchen	1"
"BH	weiß	1"
"Baby	Schnuller	14"
"Baby	Windel	13"
"Baby	klein	13"
"Baby	schreien	12"
"Baby	krabbeln	8"
"Baby	Kind	7"
"Baby	süß	3"
"Baby	Geschrei	3"
"Baby	Säugling	3"
"Baby	rosa	2"
"Baby	strahlen	2"
"Baby	Pampers	2"
"Baby	jung	2"
"Baby	Mutter	2"
"Baby	Geburt	1"
"Baby	Mama	1"
"Baby	Kindchenschema	1"
"Baby	Puder	1"
"Baby	Babywunsch	1"
"Baby	Bett	1"
"Baby	Nuckel	1"
"Baby	winzig	1"
"Baby	Angst	1"
"Baby	hilflos	1"
"Baby	rund	1"
"Baby	wickeln	1"
"Badewanne	Wasser	43"
"Badewanne	baden	8"
"Badewanne	entspannen	6"
"Badewanne	Entspannung	5"
"Badewanne	nass	3"
"Badewanne	waschen	3"
"Badewanne	gemütlich	3"
"Badewanne	warm	2"
"Badewanne	plantschen	2"
"Badewanne	sauber	2"
"Badewanne	Erholung	2"
"Badewanne	Badezimmer	2"
"Badewanne	Bad	2"
"Badewanne	Melisse	1"
"Badewanne	heiß	1"
"Badewanne	Schaum	1"
"Badewanne	angenehm	1"
"Badewanne	Entspannungsbad	1"
"Badewanne	Wohnung	1"
"Badewanne	relaxen	1"
"Badewanne	Emaille	1"
"Badewanne	Ente	1"
"Badewanne	Wärme	1"
"Badewanne	duschen	1"
"Badewanne	Enspannung	1"
"Badewanne	Fön	1"
"Ball	rund	31"
"Ball	spielen	24"
"Ball	Kind	9"
"Ball	Fußball	7"
"Ball	Sport	7"
"Ball	Volleyball	4"
"Ball	Tennis	3"
"Ball	Spiel	3"
"Ball	hüpfen	2"
"Ball	Basket	1"
"Ball	fangen	1"
"Ball	Fuß	1"
"Ball	werfen	1"
"Ball	Schwimmbad	1"
"Ball	Wasser	1"
"Ball	Bewegung	1"
"Ball	Tanz	1"
"Ball	rot	1"
"Ball	Handball	1"
"Ballon	Luft	27"
"Ballon	fliegen	12"
"Ballon	Kind	10"
"Ballon	rot	5"
"Ballon	Heißluft	4"
"Ballon	Luftballon	4"
"Ballon	Helium	3"
"Ballon	rund	3"
"Ballon	Gas	3"
"Ballon	platzen	3"
"Ballon	Kindergeburtstag	2"
"Ballon	Heissluftballon	2"
"Ballon	bunt	2"
"Ballon	Kirmes	2"
"Ballon	schweben	2"
"Ballon	Geburtstag	1"
"Ballon	Jahrmarkt	1"
"Ballon	Fahrt	1"
"Ballon	leicht	1"
"Ballon	aufsteigen	1"
"Ballon	groß	1"
"Ballon	Nena	1"
"Ballon	blasen	1"
"Ballon	fahren	1"
"Ballon	Clown	1"
"Ballon	Pumpe	1"
"Ballon	abheben	1"
"Ballon	Brüder	1"
"Banane	gelb	56"
"Banane	Obst	13"
"Banane	Affe	6"
"Banane	krumm	6"
"Banane	Frucht	3"
"Banane	Staude	2"
"Banane	süß	2"
"Banane	Apfel	2"
"Banane	essen	1"
"Banane	Milchshake	1"
"Banane	Nahrung	1"
"Banane	Vitamin	1"
"Banane	ausrutschen	1"
"Banane	Geld	1"
"Banane	Bananenstaude	1"
"Banane	Schale	1"
"Banane	Bananenmilch	1"
"Banane	Karibik	1"
"Banjo	Musik	32"
"Banjo	Instrument	16"
"Banjo	spielen	8"
"Banjo	Musikinstrument	6"
"Banjo	Saite	6"
"Banjo	Schokoriegel	4"
"Banjo	Mexiko	2"
"Banjo	Spanien	2"
"Banjo	Western	2"
"Banjo	Gitarre	2"
"Banjo	Volksmusik	1"
"Banjo	Park	1"
"Banjo	springen	1"
"Banjo	Snickers	1"
"Banjo	Texas	1"
"Banjo	fremd	1"
"Banjo	Stoppok	1"
"Banjo	Südamerika	1"
"Banjo	klein	1"
"Banjo	Griechenland	1"
"Banjo	Urlaub	1"
"Banjo	Tanzmusik	1"
"Banjo	Country	1"
"Banjo	Wildwest	1"
"Bank	sitzen	24"
"Bank	Geld	24"
"Bank	Park	21"
"Bank	ausruhen	4"
"Bank	setzen	4"
"Bank	Überfall	3"
"Bank	Sparbuch	1"
"Bank	Sparkasse	1"
"Bank	Ruhe	1"
"Bank	Pause	1"
"Bank	streichen	1"
"Bank	grün	1"
"Bank	Konto	1"
"Bank	Oma	1"
"Bank	Räuber	1"
"Bank	Automat	1"
"Bank	Sommer	1"
"Bank	Volksbank	1"
"Bank	Geldautomat	1"
"Bank	Geldinstitut	1"
"Baum	Blatt	18"
"Baum	grün	14"
"Baum	Ast	11"
"Baum	Wald	10"
"Baum	Krone	6"
"Baum	Natur	5"
"Baum	Leben	4"
"Baum	Pflanze	4"
"Baum	Stamm	3"
"Baum	fällen	2"
"Baum	Wurzel	2"
"Baum	Holz	2"
"Baum	Lebensbaum	1"
"Baum	Schule	1"
"Baum	Herbst	1"
"Baum	Alter	1"
"Baum	Blitz	1"
"Baum	Garten	1"
"Baum	braun	1"
"Baum	Rinde	1"
"Baum	Haus	1"
"Baum	alt	1"
"Baum	groß	1"
"Baum	Tannenbaum	1"
"Baum	mächtig	1"
"Baum	Sommer	1"
"Baum	Zweig	1"
"Baum	Eiche	1"
"Baum	Vogel	1"
"Becher	trinken	42"
"Becher	Wasser	10"
"Becher	Joghurt	7"
"Becher	Getränk	7"
"Becher	Plastik	6"
"Becher	Glas	5"
"Becher	Kaffee	5"
"Becher	Zahn	2"
"Becher	Eis	2"
"Becher	Kind	2"
"Becher	Krug	1"
"Becher	Picknick	1"
"Becher	Saft	1"
"Becher	Bier	1"
"Becher	leer	1"
"Becher	Flüssigkeit	1"
"Becher	Tee	1"
"Becher	Wein	1"
"Becher	Eisbecher	1"
"Becher	Würfel	1"
"Becken	Musik	11"
"Becken	Wasser	8"
"Becken	Schwimmbad	7"
"Becken	schwimmen	7"
"Becken	Orchester	6"
"Becken	laut	5"
"Becken	waschen	5"
"Becken	Schlagzeug	4"
"Becken	Krach	3"
"Becken	Instrument	3"
"Becken	schlagen	3"
"Becken	Wasserbecken	2"
"Becken	Lärm	2"
"Becken	Waschbecken	2"
"Becken	Badezimmer	2"
"Becken	Musikunterricht	1"
"Becken	Schellen	1"
"Becken	Blaskapelle	1"
"Becken	Klang	1"
"Becken	Ton	1"
"Becken	Pool	1"
"Becken	Taufe	1"
"Becken	Umzug	1"
"Becken	Knochen	1"
"Becken	Schläger	1"
"Becken	Blech	1"
"Becken	Wirbelsäule	1"
"Becken	metallisch	1"
